user_id,group,clicked,segment
5053,control,0,active
5054,control,0,active
5055,control,0,new
5056,treatment,0,active
5057,control,0,new
5058,control,0,active
5059,treatment,0,dormant
5060,control,0,active
5061,treatment,0,active
5062,treatment,0,active
5063,treatment,0,dormant
5064,control,0,active
5065,treatment,0,dormant
5066,control,0,active
5067,control,0,active
5068,control,0,new
5069,treatment,0,new
5070,control,1,dormant
5071,treatment,1,active
5072,treatment,0,active
5073,control,0,new
5074,control,0,active
5075,treatment,1,new
5076,treatment,0,active
5077,treatment,0,new
5078,control,0,active
5079,control,0,active
5080,control,0,dormant
5081,control,0,new
5082,control,0,new
5083,treatment,0,dormant
5084,control,0,dormant
5085,control,0,dormant
5086,treatment,0,dormant
5087,treatment,0,new
5088,control,0,active
5089,treatment,0,dormant
5090,control,0,dormant
5091,control,0,dormant
5092,control,0,new
5093,treatment,0,active
5094,control,0,active
5095,control,0,active
5096,control,0,active
5097,treatment,0,active
5098,control,0,new
5099,control,0,dormant
5100,control,0,new
5101,control,0,active
5102,treatment,0,new
5103,treatment,0,dormant
5104,control,0,active
5105,control,0,dormant
5106,control,0,new
5107,control,0,active
5108,control,0,dormant
5109,treatment,0,new
5110,treatment,0,active
5111,treatment,0,dormant
5112,treatment,0,active
5113,treatment,1,active
5114,treatment,0,dormant
5115,control,0,active
5116,treatment,0,dormant
5117,control,0,active
5118,control,0,active
5119,treatment,0,dormant
5120,control,0,active
5121,control,0,active
5122,treatment,0,new
5123,control,0,new
5124,control,0,new
5125,treatment,0,dormant
5126,treatment,0,new
5127,treatment,0,new
5128,control,0,active
5129,control,0,active
5130,treatment,0,active
5131,treatment,0,active
5132,treatment,1,new
5133,control,1,dormant
5134,control,0,dormant
5135,treatment,0,active
5136,control,0,active
5137,treatment,0,active
5138,control,0,new
5139,treatment,0,active
5140,treatment,0,new
5141,treatment,0,active
5142,control,1,dormant
5143,treatment,0,dormant
5144,treatment,0,new
5145,control,0,active
5146,treatment,1,active
5147,treatment,0,active
5148,treatment,0,new
5149,treatment,1,active
5150,control,0,active
5151,control,0,dormant
5152,control,0,dormant
5153,treatment,1,new
5154,treatment,0,new
5155,treatment,0,dormant
5156,control,0,new
5157,control,0,dormant
5158,treatment,0,active
5159,control,0,new
5160,control,0,dormant
5161,treatment,0,active
5162,control,0,dormant
5163,control,0,active
5164,control,0,active
5165,control,0,dormant
5166,treatment,0,new
5167,control,0,dormant
5168,control,0,active
5169,control,0,new
5170,treatment,0,active
5171,control,0,active
5172,treatment,0,active
5173,control,0,active
5174,control,0,active
5175,control,1,dormant
5176,treatment,0,new
5177,treatment,0,new
5178,control,0,new
5179,treatment,0,active
5180,treatment,0,dormant
5181,control,0,new
5182,treatment,0,active
5183,control,0,dormant
5184,treatment,0,active
5185,treatment,0,active
5186,treatment,0,dormant
5187,treatment,0,dormant
5188,control,0,dormant
5189,treatment,0,active
5190,control,0,dormant
5191,control,1,new
5192,treatment,0,new
5193,treatment,0,active
5194,treatment,0,active
5195,control,0,dormant
5196,treatment,0,active
5197,treatment,0,active
5198,control,1,active
5199,control,0,new
5200,control,0,dormant
5201,control,0,active
5202,treatment,0,active
5203,treatment,0,dormant
5204,treatment,0,active
5205,treatment,0,dormant
5206,control,0,active
5207,treatment,0,active
5208,control,0,active
5209,treatment,0,dormant
5210,control,0,dormant
5211,treatment,1,active
5212,control,0,active
5213,control,0,active
5214,treatment,0,dormant
5215,control,0,active
5216,treatment,0,active
5217,control,0,dormant
5218,treatment,0,dormant
5219,control,0,active
5220,control,0,active
5221,control,0,new
5222,control,1,new
5223,control,1,active
5224,control,1,new
5225,control,0,dormant
5226,control,0,new
5227,treatment,0,active
5228,treatment,0,dormant
5229,control,0,dormant
5230,treatment,1,active
5231,treatment,0,dormant
5232,control,0,active
5233,treatment,1,active
5234,control,0,active
5235,treatment,0,new
5236,control,0,dormant
5237,treatment,0,dormant
5238,treatment,0,dormant
5239,control,0,active
5240,control,0,active
5241,treatment,1,dormant
5242,control,0,new
5243,treatment,0,active
5244,treatment,1,active
5245,treatment,0,active
5246,treatment,0,active
5247,treatment,0,active
5248,treatment,0,dormant
5249,control,0,active
5250,control,0,active
5251,control,0,dormant
5252,treatment,0,new
5253,treatment,0,active
5254,control,0,dormant
5255,treatment,0,active
5256,control,1,new
5257,control,0,dormant
5258,treatment,0,new
5259,control,0,active
5260,treatment,0,dormant
5261,control,0,dormant
5262,treatment,0,active
5263,treatment,0,active
5264,control,0,dormant
5265,treatment,0,dormant
5266,treatment,0,active
5267,control,0,dormant
5268,control,0,active
5269,treatment,0,active
5270,control,0,dormant
5271,control,0,active
5272,control,0,active
5273,control,0,active
5274,treatment,0,dormant
5275,control,0,active
5276,control,0,new
5277,control,0,active
5278,control,0,dormant
5279,treatment,0,active
5280,control,1,dormant
5281,treatment,1,dormant
5282,control,0,active
5283,control,1,active
5284,treatment,0,active
5285,control,0,active
5286,treatment,0,active
5287,treatment,0,dormant
5288,control,0,dormant
5289,control,0,active
5290,treatment,1,active
5291,control,0,active
5292,control,0,active
5293,control,0,dormant
5294,control,0,dormant
5295,treatment,0,active
5296,control,0,active
5297,control,1,new
5298,treatment,0,active
5299,control,0,active
5300,control,0,dormant
5301,treatment,1,dormant
5302,control,0,active
5303,treatment,0,new
5304,treatment,0,active
5305,control,0,dormant
5306,treatment,0,active
5307,control,0,dormant
5308,control,1,new
5309,treatment,0,active
5310,treatment,0,dormant
5311,control,1,new
5312,treatment,0,active
5313,treatment,0,dormant
5314,treatment,0,new
5315,treatment,0,dormant
5316,control,0,active
5317,control,0,active
5318,treatment,0,active
5319,control,0,active
5320,treatment,0,dormant
5321,control,0,active
5322,control,0,active
5323,control,0,active
5324,treatment,1,active
5325,control,0,dormant
5326,treatment,0,dormant
5327,control,0,active
5328,control,0,active
5329,control,1,active
5330,treatment,0,active
5331,control,0,active
5332,control,1,dormant
5333,control,0,active
5334,control,0,new
5335,treatment,0,active
5336,treatment,0,active
5337,control,0,dormant
5338,treatment,0,dormant
5339,treatment,0,dormant
5340,control,0,new
5341,treatment,0,active
5342,treatment,0,new
5343,control,0,active
5344,control,0,new
5345,treatment,0,active
5346,treatment,0,active
5347,control,0,dormant
5348,control,0,active
5349,control,0,active
5350,treatment,0,active
5351,treatment,0,dormant
5352,treatment,0,new
5353,control,0,dormant
5354,treatment,1,new
5355,treatment,0,dormant
5356,control,0,active
5357,control,0,active
5358,treatment,1,dormant
5359,treatment,0,active
5360,control,0,active
5361,treatment,1,active
5362,control,0,dormant
5363,treatment,0,active
5364,treatment,0,new
5365,treatment,0,dormant
5366,treatment,0,dormant
5367,treatment,0,new
5368,control,0,active
5369,treatment,0,dormant
5370,control,0,new
5371,control,0,dormant
5372,control,0,dormant
5373,control,0,active
5374,treatment,0,dormant
5375,control,0,active
5376,treatment,0,new
5377,treatment,0,new
5378,control,0,new
5379,treatment,0,dormant
5380,control,0,active
5381,control,0,active
5382,treatment,0,new
5383,control,0,active
5384,control,0,active
5385,treatment,1,dormant
5386,treatment,0,active
5387,control,0,dormant
5388,treatment,0,active
5389,treatment,0,dormant
5390,treatment,1,new
5391,control,0,active
5392,treatment,0,active
5393,treatment,0,active
5394,treatment,0,new
5395,treatment,1,active
5396,control,0,active
5397,control,0,dormant
5398,control,0,active
5399,control,0,new
5400,treatment,0,new
5401,control,0,dormant
5402,treatment,0,dormant
5403,treatment,0,active
5404,control,0,dormant
5405,control,1,dormant
5406,treatment,0,active
5407,treatment,0,active
5408,control,0,new
5409,control,0,active
5410,treatment,0,dormant
5411,treatment,0,active
5412,control,0,active
5413,treatment,0,new
5414,control,0,active
5415,control,0,dormant
5416,control,0,active
5417,control,0,active
5418,control,0,new
5419,control,0,dormant
5420,control,0,new
5421,control,0,new
5422,control,0,new
5423,treatment,0,new
5424,control,0,active
5425,control,1,new
5426,treatment,0,active
5427,treatment,0,active
5428,control,0,active
5429,treatment,0,active
5430,treatment,0,dormant
5431,treatment,0,active
5432,control,1,active
5433,treatment,0,active
5434,control,0,active
5435,treatment,0,dormant
5436,treatment,0,active
5437,control,0,active
5438,treatment,0,active
5439,control,0,active
5440,treatment,0,dormant
5441,control,0,active
5442,control,0,active
5443,control,0,active
5444,treatment,0,active
5445,control,0,new
5446,control,0,active
5447,control,0,new
5448,treatment,0,dormant
5449,treatment,0,active
5450,control,0,new
5451,control,0,dormant
5452,control,0,dormant
5453,control,1,active
5454,control,0,dormant
5455,treatment,0,active
5456,control,0,active
5457,control,0,new
5458,control,0,new
5459,treatment,0,active
5460,treatment,0,dormant
5461,treatment,0,dormant
5462,control,0,active
5463,control,0,active
5464,control,0,active
5465,control,0,dormant
5466,treatment,0,new
5467,treatment,1,active
5468,treatment,0,dormant
5469,treatment,0,dormant
5470,control,0,dormant
5471,treatment,0,active
5472,control,0,dormant
5473,control,0,new
5474,treatment,0,active
5475,control,0,active
5476,control,0,new
5477,control,0,active
5478,treatment,0,new
5479,treatment,1,active
5480,control,0,active
5481,treatment,0,active
5482,control,0,active
5483,control,0,active
5484,treatment,0,dormant
5485,treatment,0,active
5486,treatment,0,new
5487,control,0,dormant
5488,treatment,0,active
5489,treatment,0,active
5490,treatment,0,dormant
5491,control,0,active
5492,treatment,0,active
5493,treatment,0,new
5494,control,0,active
5495,control,0,active
5496,control,0,dormant
5497,treatment,0,dormant
5498,treatment,0,active
5499,treatment,0,new
5500,treatment,0,dormant
5501,treatment,1,dormant
5502,control,0,active
5503,control,0,new
5504,control,1,active
5505,control,0,dormant
5506,control,0,active
5507,treatment,0,dormant
5508,control,0,active
5509,control,0,active
5510,control,0,new
5511,control,0,active
5512,treatment,0,active
5513,treatment,1,dormant
5514,treatment,0,dormant
5515,control,0,active
5516,treatment,0,active
5517,treatment,0,new
5518,treatment,0,dormant
5519,control,0,active
5520,treatment,0,new
5521,treatment,0,dormant
5522,treatment,1,active
5523,treatment,0,active
5524,control,0,active
5525,treatment,0,new
5526,control,0,active
5527,treatment,0,active
5528,control,0,new
5529,control,0,active
5530,control,0,dormant
5531,treatment,0,active
5532,control,0,dormant
5533,treatment,1,active
5534,treatment,0,active
5535,control,0,dormant
5536,control,1,dormant
5537,control,0,dormant
5538,treatment,0,dormant
5539,treatment,0,dormant
5540,control,0,dormant
5541,control,0,dormant
5542,treatment,0,dormant
5543,treatment,0,dormant
5544,treatment,0,dormant
5545,treatment,0,active
5546,control,0,active
5547,control,0,active
5548,control,0,new
5549,control,0,dormant
5550,control,0,dormant
5551,control,0,active
5552,control,0,active
5553,treatment,0,new
5554,treatment,0,new
5555,treatment,0,active
5556,treatment,0,dormant
5557,control,1,active
5558,treatment,1,active
5559,control,1,dormant
5560,treatment,1,dormant
5561,control,0,dormant
5562,treatment,0,active
5563,control,0,active
5564,control,0,active
5565,treatment,0,active
5566,control,0,dormant
5567,treatment,0,active
5568,treatment,0,active
5569,treatment,0,active
5570,treatment,0,dormant
5571,treatment,0,dormant
5572,control,0,dormant
5573,treatment,0,active
5574,treatment,0,active
5575,treatment,0,active
5576,control,0,active
5577,treatment,0,active
5578,treatment,0,active
5579,treatment,0,dormant
5580,control,0,new
5581,control,1,active
5582,control,0,new
5583,treatment,0,active
5584,treatment,0,dormant
5585,control,0,dormant
5586,control,0,new
5587,control,0,active
5588,control,0,active
5589,treatment,0,active
5590,treatment,0,active
5591,control,0,new
5592,treatment,0,dormant
5593,control,0,dormant
5594,treatment,0,dormant
5595,control,0,new
5596,control,0,active
5597,control,0,active
5598,treatment,0,new
5599,treatment,0,active
5600,treatment,0,active
5601,control,0,active
5602,control,1,dormant
5603,control,0,dormant
5604,treatment,0,active
5605,control,0,dormant
5606,treatment,0,dormant
5607,treatment,0,new
5608,treatment,0,dormant
5609,control,0,dormant
5610,control,0,dormant
5611,control,0,active
5612,treatment,0,active
5613,treatment,0,active
5614,control,0,active
5615,control,0,active
5616,treatment,0,active
5617,treatment,0,active
5618,control,0,active
5619,treatment,1,active
5620,control,0,dormant
5621,control,0,new
5622,treatment,0,dormant
5623,treatment,0,active
5624,treatment,0,active
5625,control,0,active
5626,treatment,0,active
5627,control,0,dormant
5628,control,0,active
5629,treatment,0,dormant
5630,control,0,dormant
5631,treatment,0,active
5632,treatment,0,dormant
5633,control,1,active
5634,control,0,active
5635,control,0,dormant
5636,control,0,new
5637,treatment,0,new
5638,treatment,0,new
5639,control,0,active
5640,control,0,active
5641,treatment,0,active
5642,treatment,0,active
5643,control,0,active
5644,control,0,dormant
5645,treatment,0,dormant
5646,control,1,new
5647,control,0,new
5648,treatment,0,active
5649,treatment,0,new
5650,treatment,0,active
5651,treatment,0,active
5652,treatment,0,dormant
5653,control,0,active
5654,control,0,new
5655,control,0,dormant
5656,control,0,new
5657,treatment,0,new
5658,treatment,1,dormant
5659,treatment,0,active
5660,treatment,0,active
5661,control,0,active
5662,control,0,active
5663,treatment,0,new
5664,treatment,0,active
5665,treatment,0,new
5666,treatment,0,dormant
5667,treatment,0,active
5668,treatment,0,active
5669,control,0,active
5670,treatment,0,active
5671,treatment,0,dormant
5672,control,0,active
5673,treatment,0,dormant
5674,control,0,active
5675,treatment,1,dormant
5676,control,0,new
5677,treatment,0,active
5678,control,0,active
5679,treatment,1,dormant
5680,control,0,new
5681,control,0,active
5682,control,0,active
5683,treatment,0,active
5684,control,0,active
5685,control,0,active
5686,treatment,0,active
5687,treatment,1,dormant
5688,treatment,0,active
5689,control,0,active
5690,treatment,1,active
5691,control,0,new
5692,control,0,active
5693,treatment,0,new
5694,treatment,0,dormant
5695,treatment,0,active
5696,control,0,active
5697,control,0,dormant
5698,control,0,dormant
5699,treatment,0,dormant
5700,control,0,dormant
5701,control,0,dormant
5702,control,0,active
5703,treatment,0,new
5704,control,0,dormant
5705,treatment,0,active
5706,control,0,dormant
5707,treatment,0,dormant
5708,control,0,active
5709,treatment,0,active
5710,treatment,0,active
5711,control,0,active
5712,treatment,1,active
5713,control,0,active
5714,treatment,0,active
5715,treatment,0,active
5716,control,0,new
5717,control,0,active
5718,control,0,active
5719,control,0,active
5720,control,0,dormant
5721,control,0,active
5722,control,0,active
5723,treatment,0,active
5724,control,0,new
5725,control,1,dormant
5726,treatment,0,active
5727,control,0,active
5728,control,0,active
5729,control,0,active
5730,treatment,0,dormant
5731,treatment,0,active
5732,control,0,dormant
5733,treatment,1,active
5734,treatment,0,dormant
5735,treatment,0,active
5736,treatment,0,active
5737,treatment,0,dormant
5738,control,0,active
5739,control,0,dormant
5740,control,0,new
5741,treatment,0,active
5742,treatment,0,new
5743,treatment,1,active
5744,treatment,0,active
5745,control,0,dormant
5746,treatment,0,dormant
5747,treatment,0,active
5748,treatment,0,dormant
5749,treatment,0,new
5750,treatment,0,active
5751,control,0,new
5752,treatment,0,dormant
5753,control,0,new
5754,treatment,0,active
5755,treatment,1,dormant
5756,control,0,active
5757,treatment,0,new
5758,control,0,dormant
5759,control,0,active
5760,control,0,active
5761,treatment,0,new
5762,treatment,0,dormant
5763,treatment,0,active
5764,control,0,active
5765,treatment,0,new
5766,treatment,0,active
5767,control,0,active
5768,control,0,new
5769,control,0,active
5770,treatment,0,active
5771,treatment,0,active
5772,treatment,0,new
5773,control,0,active
5774,treatment,1,dormant
5775,control,1,new
5776,control,0,active
5777,treatment,1,new
5778,control,0,active
5779,treatment,0,dormant
5780,control,1,active
5781,treatment,0,dormant
5782,control,0,active
5783,treatment,0,active
5784,control,0,new
5785,control,0,active
5786,treatment,0,new
5787,control,0,active
5788,treatment,0,active
5789,treatment,0,new
5790,control,1,active
5791,control,0,new
5792,treatment,0,active
5793,treatment,0,active
5794,treatment,0,dormant
5795,treatment,0,active
5796,treatment,0,active
5797,control,0,dormant
5798,treatment,0,active
5799,treatment,0,active
5800,control,0,new
5801,control,0,new
5802,control,0,active
5803,control,0,dormant
5804,treatment,0,dormant
5805,control,0,dormant
5806,control,0,active
5807,control,0,new
5808,treatment,0,active
5809,treatment,1,dormant
5810,control,0,new
5811,control,0,dormant
5812,treatment,0,new
5813,treatment,0,active
5814,control,0,active
5815,control,0,new
5816,control,0,active
5817,control,0,dormant
5818,treatment,1,active
5819,treatment,0,dormant
5820,control,0,dormant
5821,treatment,0,active
5822,control,0,active
5823,treatment,0,dormant
5824,treatment,0,active
5825,control,0,dormant
5826,control,0,dormant
5827,treatment,0,active
5828,control,0,dormant
5829,control,0,active
5830,treatment,0,active
5831,treatment,0,active
5832,control,0,dormant
5833,treatment,0,new
5834,control,0,active
5835,treatment,0,active
5836,treatment,0,active
5837,treatment,1,dormant
5838,control,0,active
5839,treatment,1,dormant
5840,treatment,1,active
5841,control,0,new
5842,control,1,dormant
5843,control,0,new
5844,control,0,active
5845,treatment,0,dormant
5846,control,0,dormant
5847,control,0,dormant
5848,treatment,0,active
5849,control,0,new
5850,treatment,0,active
5851,control,0,active
5852,treatment,0,active
5853,treatment,0,dormant
5854,treatment,1,dormant
5855,control,0,active
5856,treatment,0,active
5857,control,0,dormant
5858,control,0,active
5859,control,0,new
5860,treatment,0,new
5861,control,0,active
5862,treatment,1,active
5863,control,0,new
5864,control,0,active
5865,treatment,0,active
5866,control,0,active
5867,treatment,0,active
5868,control,1,new
5869,treatment,0,dormant
5870,treatment,0,new
5871,control,0,active
5872,control,0,active
5873,treatment,0,new
5874,treatment,0,new
5875,control,0,dormant
5876,control,1,active
5877,treatment,0,dormant
5878,treatment,0,active
5879,control,0,dormant
5880,control,0,dormant
5881,control,0,dormant
5882,treatment,0,dormant
5883,control,0,dormant
5884,treatment,0,active
5885,control,0,active
5886,control,0,dormant
5887,treatment,0,active
5888,treatment,0,active
5889,treatment,0,active
5890,control,1,active
5891,treatment,0,new
5892,treatment,0,active
5893,control,0,dormant
5894,control,0,dormant
5895,control,0,active
5896,control,0,new
5897,treatment,0,active
5898,control,0,new
5899,treatment,0,active
5900,treatment,0,active
5901,treatment,0,active
5902,treatment,0,active
5903,control,0,new
5904,control,0,active
5905,control,0,dormant
5906,treatment,0,active
5907,control,1,new
5908,treatment,0,dormant
5909,control,0,active
5910,control,0,active
5911,control,1,dormant
5912,treatment,0,active
5913,treatment,0,active
5914,control,0,dormant
5915,treatment,0,new
5916,control,0,new
5917,treatment,0,dormant
5918,treatment,0,dormant
5919,control,0,new
5920,treatment,0,dormant
5921,control,0,active
5922,treatment,1,new
5923,control,0,active
5924,treatment,0,active
5925,control,0,dormant
5926,treatment,0,active
5927,treatment,0,active
5928,treatment,0,active
5929,treatment,0,dormant
5930,treatment,0,new
5931,control,0,active
5932,control,0,active
5933,control,0,active
5934,treatment,0,dormant
5935,control,0,dormant
5936,treatment,0,active
5937,treatment,0,active
5938,control,0,dormant
5939,control,0,dormant
5940,control,0,active
5941,control,0,active
5942,control,0,active
5943,control,0,new
5944,treatment,0,new
5945,treatment,0,dormant
5946,control,0,new
5947,control,0,dormant
5948,control,0,new
5949,treatment,0,active
5950,treatment,0,active
5951,control,1,dormant
5952,control,0,dormant
5953,treatment,0,active
5954,treatment,0,active
5955,control,0,active
5956,treatment,0,active
5957,control,0,active
5958,control,0,dormant
5959,treatment,0,new
5960,treatment,0,dormant
5961,control,0,new
5962,treatment,0,new
5963,control,0,active
5964,treatment,0,active
5965,control,0,active
5966,treatment,0,new
5967,treatment,0,active
5968,control,0,dormant
5969,treatment,0,active
5970,treatment,0,new
5971,treatment,0,active
5972,control,0,new
5973,treatment,1,active
5974,treatment,0,active
5975,control,0,dormant
5976,treatment,0,new
5977,control,0,dormant
5978,control,0,new
5979,treatment,0,dormant
5980,treatment,0,dormant
5981,treatment,0,active
5982,control,0,active
5983,treatment,1,active
5984,control,0,new
5985,control,0,new
5986,control,0,dormant
5987,treatment,1,active
5988,treatment,0,active
5989,treatment,0,new
5990,treatment,0,active
5991,control,0,new
5992,treatment,0,active
5993,control,1,active
5994,control,0,new
5995,control,1,active
5996,treatment,0,active
5997,treatment,0,new
5998,treatment,0,dormant
5999,control,0,dormant
6000,control,1,dormant
6001,treatment,0,active
6002,control,0,active
6003,treatment,0,active
6004,treatment,0,active
6005,control,1,active
6006,treatment,0,dormant
6007,treatment,0,active
6008,control,0,dormant
6009,treatment,0,active
6010,control,0,active
6011,treatment,0,active
6012,treatment,0,new
6013,treatment,0,active
6014,treatment,1,dormant
6015,control,0,dormant
6016,treatment,0,active
6017,control,1,dormant
6018,treatment,0,new
6019,treatment,1,dormant
6020,control,1,active
6021,control,0,dormant
6022,treatment,0,dormant
6023,treatment,0,active
6024,control,0,active
6025,control,0,active
6026,control,0,active
6027,treatment,0,active
6028,control,0,active
6029,treatment,0,active
6030,control,0,new
6031,treatment,0,dormant
6032,control,0,new
6033,treatment,0,dormant
6034,control,0,active
6035,treatment,0,active
6036,control,0,new
6037,treatment,0,active
6038,treatment,0,active
6039,control,0,active
6040,treatment,0,active
6041,treatment,0,active
6042,control,0,active
6043,control,0,active
6044,control,0,dormant
6045,treatment,0,active
6046,treatment,0,dormant
6047,control,1,dormant
6048,treatment,0,dormant
6049,treatment,0,active
6050,treatment,0,dormant
6051,treatment,0,active
6052,treatment,0,active
6053,treatment,0,dormant
6054,control,0,active
6055,treatment,0,active
6056,control,0,active
6057,control,0,active
6058,control,1,active
6059,treatment,0,new
6060,treatment,0,active
6061,control,0,active
6062,control,0,dormant
6063,control,0,dormant
6064,treatment,0,new
6065,control,0,new
6066,treatment,0,dormant
6067,control,0,new
6068,control,0,active
6069,control,0,dormant
6070,control,0,new
6071,treatment,0,dormant
6072,control,0,new
6073,control,1,active
6074,control,0,active
6075,control,0,new
6076,control,0,active
6077,control,0,dormant
6078,treatment,0,active
6079,treatment,0,dormant
6080,control,0,new
6081,control,0,active
6082,treatment,0,active
6083,control,0,active
6084,control,1,new
6085,control,0,dormant
6086,control,0,active
6087,treatment,0,active
6088,control,0,new
6089,treatment,0,new
6090,control,1,active
6091,control,0,active
6092,treatment,0,dormant
6093,control,0,dormant
6094,treatment,0,new
6095,control,0,active
6096,treatment,1,dormant
6097,control,0,dormant
6098,treatment,0,new
6099,control,0,active
6100,treatment,0,active
6101,control,0,active
6102,treatment,0,new
6103,control,0,active
6104,treatment,0,active
6105,control,0,dormant
6106,control,0,active
6107,control,0,active
6108,control,0,active
6109,control,0,dormant
6110,treatment,0,dormant
6111,treatment,0,new
6112,control,0,new
6113,treatment,0,active
6114,treatment,1,dormant
6115,control,0,active
6116,treatment,0,active
6117,treatment,1,active
6118,treatment,0,active
6119,control,0,active
6120,treatment,0,active
6121,control,0,dormant
6122,control,0,active
6123,control,0,dormant
6124,treatment,0,active
6125,treatment,0,active
6126,treatment,0,active
6127,treatment,1,active
6128,control,0,active
6129,control,1,dormant
6130,control,0,dormant
6131,control,0,active
6132,treatment,1,active
6133,treatment,1,new
6134,control,0,active
6135,control,0,active
6136,control,0,dormant
6137,control,0,dormant
6138,treatment,0,dormant
6139,treatment,1,dormant
6140,treatment,0,active
6141,control,0,active
6142,control,0,active
6143,control,0,dormant
6144,treatment,1,new
6145,treatment,0,active
6146,control,0,active
6147,treatment,0,active
6148,control,0,active
6149,treatment,0,active
6150,treatment,1,dormant
6151,treatment,1,new
6152,treatment,0,active
6153,control,0,active
6154,control,0,active
6155,control,0,active
6156,control,0,active
6157,treatment,0,dormant
6158,treatment,0,active
6159,control,0,new
6160,treatment,0,dormant
6161,control,0,dormant
6162,control,0,active
6163,control,0,dormant
6164,control,0,active
6165,control,0,active
6166,control,0,active
6167,control,0,new
6168,treatment,1,active
6169,control,0,active
6170,control,0,active
6171,control,0,active
6172,treatment,0,active
6173,control,0,active
6174,treatment,1,dormant
6175,treatment,1,active
6176,treatment,0,dormant
6177,treatment,0,dormant
6178,control,0,active
6179,control,0,dormant
6180,control,0,dormant
6181,treatment,0,dormant
6182,control,1,dormant
6183,control,0,dormant
6184,treatment,0,active
6185,control,0,dormant
6186,treatment,0,active
6187,treatment,0,dormant
6188,control,1,active
6189,control,0,new
6190,control,0,active
6191,treatment,0,dormant
6192,treatment,0,dormant
6193,treatment,1,new
6194,treatment,0,dormant
6195,treatment,1,active
6196,control,0,new
6197,control,0,dormant
6198,treatment,0,dormant
6199,control,0,new
6200,control,0,active
6201,treatment,0,active
6202,control,0,dormant
6203,treatment,0,dormant
6204,treatment,1,active
6205,control,1,dormant
6206,treatment,0,active
6207,control,1,dormant
6208,control,0,new
6209,control,0,active
6210,control,0,dormant
6211,control,1,dormant
6212,control,0,active
6213,control,0,active
6214,control,0,active
6215,treatment,0,dormant
6216,treatment,0,active
6217,control,0,active
6218,control,0,active
6219,control,1,active
6220,control,0,dormant
6221,treatment,0,dormant
6222,treatment,0,active
6223,control,0,dormant
6224,control,0,dormant
6225,control,0,active
6226,treatment,1,active
6227,control,0,new
6228,treatment,1,dormant
6229,treatment,0,dormant
6230,control,0,active
6231,treatment,0,new
6232,treatment,0,dormant
6233,treatment,0,new
6234,control,0,new
6235,control,0,new
6236,treatment,0,new
6237,treatment,0,active
6238,treatment,1,new
6239,treatment,0,active
6240,treatment,0,new
6241,treatment,0,active
6242,control,0,dormant
6243,treatment,0,active
6244,treatment,0,dormant
6245,treatment,0,active
6246,treatment,0,active
6247,control,0,new
6248,treatment,0,dormant
6249,treatment,0,active
6250,control,0,active
6251,control,0,active
6252,control,0,dormant
6253,control,0,new
6254,control,0,dormant
6255,control,0,active
6256,treatment,1,active
6257,treatment,0,new
6258,treatment,0,active
6259,treatment,0,dormant
6260,control,0,active
6261,control,0,dormant
6262,treatment,0,new
6263,control,1,active
6264,treatment,0,dormant
6265,treatment,0,dormant
6266,treatment,0,active
6267,treatment,1,active
6268,control,0,dormant
6269,control,0,active
6270,treatment,0,new
6271,control,0,active
6272,treatment,0,active
6273,control,1,active
6274,treatment,0,active
6275,treatment,0,active
6276,treatment,0,active
6277,control,0,dormant
6278,control,0,new
6279,treatment,0,dormant
6280,control,0,active
6281,treatment,0,new
6282,treatment,0,active
6283,treatment,0,active
6284,treatment,0,active
6285,control,0,active
6286,treatment,0,new
6287,treatment,1,active
6288,control,0,dormant
6289,treatment,0,active
6290,control,0,dormant
6291,control,0,dormant
6292,control,0,active
6293,treatment,0,dormant
6294,control,0,dormant
6295,treatment,0,dormant
6296,treatment,0,dormant
6297,control,0,dormant
6298,control,1,active
6299,treatment,0,dormant
6300,control,0,active
6301,treatment,0,active
6302,control,0,new
6303,control,0,active
6304,treatment,0,active
6305,control,0,active
6306,control,0,active
6307,control,0,active
6308,control,0,new
6309,treatment,0,active
6310,treatment,0,dormant
6311,control,0,active
6312,treatment,1,dormant
6313,treatment,0,new
6314,control,0,active
6315,control,0,new
6316,treatment,0,new
6317,treatment,0,dormant
6318,treatment,0,active
6319,treatment,0,dormant
6320,control,0,new
6321,treatment,0,active
6322,treatment,1,active
6323,treatment,1,active
6324,control,0,active
6325,control,1,new
6326,control,0,active
6327,treatment,0,active
6328,control,0,dormant
6329,control,0,active
6330,control,1,active
6331,control,0,dormant
6332,treatment,0,active
6333,treatment,0,active
6334,treatment,1,active
6335,control,0,dormant
6336,treatment,1,new
6337,control,0,new
6338,control,0,active
6339,control,0,dormant
6340,control,0,new
6341,control,0,active
6342,treatment,0,new
6343,treatment,0,new
6344,treatment,0,active
6345,control,0,active
6346,control,0,active
6347,control,0,active
6348,treatment,0,new
6349,treatment,0,new
6350,treatment,0,active
6351,control,0,dormant
6352,treatment,0,dormant
6353,control,0,active
6354,treatment,1,dormant
6355,treatment,0,new
6356,treatment,1,active
6357,treatment,0,active
6358,control,0,active
6359,treatment,0,active
6360,treatment,0,active
6361,control,0,active
6362,control,0,dormant
6363,control,0,dormant
6364,control,0,active
6365,control,0,active
6366,treatment,0,new
6367,control,0,new
6368,control,0,active
6369,treatment,0,active
6370,treatment,0,new
6371,treatment,0,active
6372,control,0,active
6373,treatment,0,active
6374,treatment,0,active
6375,control,0,active
