user_id,group,segment,opened,clicked
4756,treatment,active,0,0
4757,treatment,active,0,0
4758,treatment,dormant,0,0
4759,treatment,new,0,0
4760,treatment,active,0,0
4761,control,dormant,0,0
4762,control,new,1,0
4763,treatment,dormant,1,0
4764,treatment,dormant,0,0
4765,control,dormant,0,0
4766,control,active,0,0
4767,control,active,0,0
4768,control,dormant,0,0
4769,treatment,dormant,1,1
4770,control,new,0,0
4771,treatment,dormant,1,0
4772,treatment,active,1,0
4773,treatment,new,0,0
4774,control,active,1,0
4775,control,dormant,0,0
4776,treatment,active,0,0
4777,treatment,active,0,0
4778,treatment,dormant,0,0
4779,control,active,0,0
4780,treatment,active,0,0
4781,control,active,0,0
4782,treatment,active,0,0
4783,treatment,active,0,0
4784,treatment,dormant,0,0
4785,control,active,0,0
4786,control,dormant,0,0
4787,treatment,new,0,0
4788,control,active,0,0
4789,treatment,active,1,1
4790,control,new,0,0
4791,control,active,0,0
4792,control,active,0,0
4793,treatment,new,0,0
4794,control,active,0,0
4795,control,active,0,0
4796,treatment,active,1,1
4797,treatment,dormant,0,0
4798,treatment,active,0,0
4799,treatment,active,1,0
4800,control,dormant,0,0
4801,control,dormant,1,1
4802,control,active,0,0
4803,control,new,0,0
4804,control,active,0,0
4805,treatment,active,0,0
4806,control,dormant,0,0
4807,control,dormant,0,0
4808,control,active,0,0
4809,treatment,dormant,0,0
4810,treatment,active,0,0
4811,control,new,0,0
4812,treatment,dormant,1,0
4813,treatment,active,1,1
4814,treatment,dormant,0,0
4815,treatment,dormant,0,0
4816,treatment,active,0,0
4817,treatment,active,1,0
4818,treatment,active,1,0
4819,control,active,0,0
4820,control,active,1,0
4821,treatment,active,0,0
4822,control,dormant,0,0
4823,control,active,1,0
4824,treatment,new,0,0
4825,control,active,0,0
4826,treatment,dormant,0,0
4827,treatment,active,0,0
4828,treatment,active,0,0
4829,control,dormant,1,1
4830,control,active,0,0
4831,control,active,1,0
4832,control,dormant,0,0
4833,treatment,new,0,0
4834,treatment,dormant,1,0
4835,control,new,0,0
4836,treatment,new,0,0
4837,treatment,dormant,0,0
4838,control,active,0,0
4839,treatment,dormant,0,0
4840,control,dormant,1,1
4841,treatment,dormant,1,0
4842,control,dormant,0,0
4843,treatment,active,1,0
4844,treatment,dormant,1,0
4845,control,new,0,0
4846,control,active,0,0
4847,control,dormant,0,0
4848,control,active,0,0
4849,treatment,active,0,0
4850,treatment,active,0,0
4851,control,active,0,0
4852,treatment,dormant,0,0
4853,control,new,0,0
4854,control,active,0,0
4855,treatment,dormant,0,0
4856,treatment,active,1,0
4857,control,new,0,0
4858,control,active,1,0
4859,control,active,1,1
4860,treatment,new,0,0
4861,treatment,dormant,0,0
4862,treatment,active,1,0
4863,treatment,dormant,0,0
4864,control,dormant,1,0
4865,control,active,0,0
4866,control,new,0,0
4867,control,active,0,0
4868,control,new,0,0
4869,control,dormant,0,0
4870,treatment,new,0,0
4871,treatment,active,0,0
4872,control,active,0,0
4873,control,active,0,0
4874,treatment,active,0,0
4875,treatment,active,0,0
4876,treatment,new,0,0
4877,treatment,new,0,0
4878,control,active,0,0
4879,control,dormant,0,0
4880,control,active,0,0
4881,control,active,1,1
4882,control,active,0,0
4883,treatment,active,0,0
4884,control,dormant,0,0
4885,treatment,new,0,0
4886,control,active,0,0
4887,control,dormant,1,0
4888,control,dormant,0,0
4889,control,new,0,0
4890,control,active,1,0
4891,treatment,dormant,0,0
4892,treatment,new,0,0
4893,treatment,dormant,0,0
4894,control,dormant,0,0
4895,control,dormant,0,0
4896,treatment,new,0,0
4897,control,dormant,0,0
4898,control,active,0,0
4899,treatment,dormant,1,0
4900,control,new,0,0
4901,treatment,new,0,0
4902,control,active,0,0
4903,treatment,new,0,0
4904,control,active,0,0
4905,control,dormant,0,0
4906,treatment,active,0,0
4907,control,dormant,0,0
4908,control,new,0,0
4909,treatment,new,1,0
4910,control,new,0,0
4911,treatment,active,0,0
4912,control,dormant,0,0
4913,control,new,0,0
4914,control,active,0,0
4915,control,active,0,0
4916,treatment,dormant,1,0
4917,control,new,0,0
4918,treatment,active,0,0
4919,control,new,1,0
4920,control,active,1,0
4921,control,active,0,0
4922,control,dormant,0,0
4923,treatment,active,0,0
4924,treatment,active,0,0
4925,treatment,active,0,0
4926,treatment,new,0,0
4927,control,active,1,0
4928,treatment,dormant,0,0
4929,treatment,dormant,1,0
4930,control,dormant,1,1
4931,control,dormant,0,0
4932,control,new,0,0
4933,control,active,0,0
4934,treatment,new,0,0
4935,treatment,active,1,0
4936,control,new,0,0
4937,control,active,0,0
4938,control,active,1,1
4939,treatment,dormant,0,0
4940,treatment,dormant,0,0
4941,control,dormant,0,0
4942,control,new,0,0
4943,treatment,new,1,1
4944,control,active,1,1
4945,control,active,0,0
4946,treatment,active,0,0
4947,control,active,0,0
4948,treatment,active,0,0
4949,control,active,0,0
4950,control,active,0,0
4951,treatment,active,0,0
4952,treatment,active,1,0
4953,control,active,0,0
4954,treatment,active,0,0
4955,control,new,0,0
4956,control,active,1,0
4957,treatment,dormant,1,0
4958,control,dormant,1,1
4959,control,active,0,0
4960,treatment,active,0,0
4961,treatment,active,0,0
4962,control,active,0,0
4963,treatment,active,0,0
4964,treatment,active,1,0
4965,treatment,active,0,0
4966,treatment,active,0,0
4967,control,dormant,0,0
4968,control,new,0,0
4969,control,dormant,0,0
4970,treatment,new,0,0
4971,treatment,new,0,0
4972,treatment,dormant,1,1
4973,treatment,dormant,0,0
4974,treatment,new,1,1
4975,treatment,active,1,0
4976,treatment,new,1,0
4977,control,active,0,0
4978,control,dormant,0,0
4979,treatment,dormant,0,0
4980,treatment,active,0,0
4981,treatment,active,1,0
4982,control,active,0,0
4983,control,active,1,1
4984,treatment,dormant,0,0
4985,treatment,dormant,0,0
4986,control,active,1,0
4987,control,active,0,0
4988,control,active,0,0
4989,control,new,0,0
4990,treatment,dormant,1,0
4991,control,active,0,0
4992,control,active,0,0
4993,treatment,active,0,0
4994,control,dormant,0,0
4995,control,new,1,0
4996,control,dormant,1,1
4997,treatment,dormant,0,0
4998,control,dormant,0,0
4999,treatment,active,0,0
5000,treatment,active,0,0
5001,control,active,0,0
5002,control,active,0,0
5003,control,new,0,0
5004,control,active,0,0
5005,treatment,active,0,0
5006,control,dormant,0,0
5007,control,new,1,1
5008,control,active,0,0
5009,treatment,dormant,0,0
5010,control,dormant,0,0
5011,control,dormant,0,0
5012,treatment,dormant,0,0
5013,treatment,dormant,0,0
5014,control,active,0,0
5015,control,active,0,0
5016,control,new,1,1
5017,control,new,0,0
5018,control,active,1,0
5019,treatment,new,0,0
5020,treatment,active,0,0
5021,control,new,0,0
5022,control,new,0,0
5023,treatment,dormant,0,0
5024,control,new,0,0
5025,control,dormant,0,0
5026,control,new,0,0
5027,control,dormant,0,0
5028,control,dormant,0,0
5029,treatment,active,0,0
5030,control,active,0,0
5031,control,new,0,0
5032,control,dormant,0,0
5033,treatment,dormant,0,0
5034,treatment,dormant,0,0
5035,treatment,active,0,0
5036,treatment,active,1,0
5037,control,dormant,0,0
5038,treatment,active,0,0
5039,control,active,1,0
5040,control,new,0,0
5041,treatment,dormant,0,0
5042,treatment,new,1,0
5043,treatment,active,0,0
5044,treatment,active,0,0
5045,treatment,dormant,0,0
5046,control,active,1,0
5047,treatment,active,0,0
5048,treatment,new,0,0
5049,treatment,dormant,0,0
5050,control,dormant,1,1
5051,treatment,dormant,0,0
5052,control,active,0,0
5053,treatment,dormant,0,0
5054,treatment,active,0,0
5055,control,active,0,0
5056,treatment,active,1,1
5057,control,active,0,0
5058,control,dormant,0,0
5059,control,active,1,0
5060,treatment,active,0,0
5061,treatment,active,0,0
5062,treatment,new,0,0
5063,control,active,0,0
5064,treatment,active,1,0
5065,control,new,1,1
5066,treatment,active,0,0
5067,control,active,0,0
5068,control,dormant,0,0
5069,control,active,0,0
5070,treatment,dormant,0,0
5071,control,dormant,0,0
5072,control,dormant,0,0
5073,control,active,0,0
5074,control,active,0,0
5075,control,dormant,0,0
5076,control,active,0,0
5077,treatment,active,0,0
5078,treatment,active,0,0
5079,control,new,0,0
5080,treatment,dormant,0,0
5081,treatment,active,0,0
5082,control,active,0,0
5083,control,active,0,0
5084,control,active,0,0
5085,treatment,new,0,0
5086,control,active,0,0
5087,treatment,dormant,0,0
5088,control,active,0,0
5089,treatment,dormant,0,0
5090,control,active,0,0
5091,control,active,0,0
5092,treatment,new,0,0
5093,treatment,active,0,0
5094,treatment,dormant,0,0
5095,treatment,dormant,0,0
5096,treatment,active,0,0
5097,treatment,active,0,0
5098,control,dormant,0,0
5099,treatment,active,1,1
5100,control,new,0,0
5101,control,dormant,1,0
5102,treatment,active,0,0
5103,control,dormant,0,0
5104,treatment,active,0,0
5105,treatment,dormant,0,0
5106,control,active,0,0
5107,control,active,1,0
5108,treatment,active,1,0
5109,treatment,active,0,0
5110,control,new,0,0
5111,control,active,1,0
5112,control,new,1,0
5113,control,dormant,0,0
5114,treatment,active,0,0
5115,treatment,new,0,0
5116,treatment,new,0,0
5117,treatment,new,0,0
5118,control,active,0,0
5119,control,new,0,0
5120,treatment,dormant,0,0
5121,treatment,new,0,0
5122,treatment,active,1,0
5123,treatment,dormant,1,1
5124,treatment,dormant,0,0
5125,treatment,new,0,0
5126,treatment,dormant,0,0
5127,treatment,active,0,0
5128,treatment,dormant,0,0
5129,control,active,0,0
5130,treatment,active,0,0
5131,control,dormant,0,0
5132,control,active,0,0
5133,treatment,active,1,1
5134,treatment,active,0,0
5135,control,new,0,0
5136,control,new,0,0
5137,treatment,new,0,0
5138,control,active,0,0
5139,treatment,active,1,1
5140,treatment,active,0,0
5141,treatment,new,1,1
5142,control,active,0,0
5143,control,dormant,0,0
5144,treatment,active,0,0
5145,control,active,0,0
5146,control,dormant,0,0
5147,control,dormant,1,1
5148,control,active,0,0
5149,control,dormant,0,0
5150,control,active,1,0
5151,control,dormant,0,0
5152,treatment,active,0,0
5153,control,active,0,0
5154,control,new,0,0
5155,control,dormant,0,0
5156,control,active,0,0
5157,control,active,0,0
5158,control,active,0,0
5159,control,dormant,0,0
5160,control,dormant,0,0
5161,treatment,active,0,0
5162,control,active,1,0
5163,control,active,0,0
5164,control,active,0,0
5165,control,dormant,0,0
5166,treatment,new,0,0
5167,treatment,active,0,0
5168,treatment,active,1,1
5169,treatment,active,0,0
5170,treatment,active,1,0
5171,treatment,active,1,1
5172,treatment,new,0,0
5173,treatment,active,0,0
5174,treatment,active,0,0
5175,treatment,new,0,0
5176,treatment,new,0,0
5177,treatment,dormant,1,0
5178,treatment,active,0,0
5179,treatment,active,0,0
5180,treatment,dormant,0,0
5181,treatment,active,1,0
5182,control,active,0,0
5183,treatment,active,1,0
5184,control,active,1,0
5185,treatment,active,0,0
5186,treatment,active,0,0
5187,control,dormant,0,0
5188,treatment,dormant,0,0
5189,control,new,0,0
5190,control,new,0,0
5191,control,active,0,0
5192,treatment,active,0,0
5193,treatment,new,0,0
5194,treatment,dormant,0,0
5195,control,active,0,0
5196,control,dormant,1,1
5197,treatment,dormant,0,0
5198,treatment,dormant,0,0
5199,treatment,active,1,1
5200,treatment,active,1,1
5201,treatment,active,0,0
5202,control,new,0,0
5203,control,active,0,0
5204,control,active,0,0
5205,treatment,new,1,1
5206,control,active,0,0
5207,control,dormant,0,0
5208,control,new,0,0
5209,control,new,0,0
5210,control,active,0,0
5211,treatment,dormant,0,0
5212,control,active,0,0
5213,treatment,new,0,0
5214,treatment,active,0,0
5215,treatment,dormant,1,0
5216,treatment,dormant,0,0
5217,treatment,active,1,0
5218,control,active,0,0
5219,control,active,0,0
5220,treatment,new,1,0
5221,treatment,active,0,0
5222,treatment,dormant,1,0
5223,control,dormant,0,0
5224,treatment,active,1,0
5225,control,new,0,0
5226,treatment,active,0,0
5227,control,dormant,0,0
5228,treatment,dormant,0,0
5229,control,new,0,0
5230,treatment,active,1,0
5231,control,active,0,0
5232,control,active,0,0
5233,control,dormant,1,1
5234,control,active,0,0
5235,control,dormant,0,0
5236,control,active,0,0
5237,control,dormant,0,0
5238,treatment,active,1,0
5239,treatment,dormant,1,0
5240,treatment,active,0,0
5241,treatment,active,0,0
5242,treatment,active,1,0
5243,control,active,1,1
5244,control,active,0,0
5245,control,active,0,0
5246,control,dormant,0,0
5247,control,new,0,0
5248,treatment,dormant,0,0
5249,treatment,dormant,1,0
5250,treatment,new,0,0
5251,treatment,active,1,0
5252,control,active,0,0
5253,control,new,1,0
5254,control,active,0,0
5255,treatment,dormant,0,0
5256,control,new,0,0
5257,treatment,active,0,0
5258,control,active,1,0
5259,control,dormant,0,0
5260,treatment,new,0,0
5261,control,active,1,0
5262,control,active,1,0
5263,treatment,active,0,0
5264,control,dormant,1,0
5265,treatment,dormant,0,0
5266,control,new,0,0
5267,control,active,0,0
5268,control,active,0,0
5269,control,active,0,0
5270,control,active,0,0
5271,control,active,0,0
5272,control,active,1,0
5273,control,dormant,0,0
5274,treatment,new,1,1
5275,treatment,dormant,1,0
5276,control,active,0,0
5277,control,active,0,0
5278,treatment,dormant,0,0
5279,control,active,1,0
5280,control,active,0,0
5281,treatment,active,0,0
5282,control,active,1,0
5283,control,dormant,0,0
5284,treatment,dormant,0,0
5285,control,new,0,0
5286,control,new,1,0
5287,treatment,active,1,0
5288,control,new,0,0
5289,treatment,active,0,0
5290,control,new,1,1
5291,control,active,0,0
5292,treatment,new,1,0
5293,treatment,active,0,0
5294,control,active,1,1
5295,treatment,active,0,0
5296,treatment,dormant,0,0
5297,control,dormant,0,0
5298,control,active,0,0
5299,control,new,1,0
5300,treatment,dormant,0,0
5301,treatment,dormant,1,1
5302,treatment,dormant,0,0
5303,treatment,new,0,0
5304,control,dormant,0,0
5305,treatment,active,0,0
5306,control,dormant,0,0
5307,treatment,dormant,0,0
5308,control,active,0,0
5309,control,dormant,0,0
5310,control,active,1,0
5311,treatment,dormant,0,0
5312,control,active,0,0
5313,control,dormant,0,0
5314,treatment,new,1,0
5315,control,dormant,0,0
5316,treatment,active,0,0
5317,treatment,active,1,0
5318,control,active,0,0
5319,control,dormant,0,0
5320,treatment,new,1,1
5321,control,active,0,0
5322,treatment,active,0,0
5323,treatment,dormant,0,0
5324,treatment,new,1,0
5325,control,new,0,0
5326,treatment,active,0,0
5327,control,active,0,0
5328,control,active,0,0
5329,control,active,0,0
5330,control,dormant,0,0
5331,treatment,dormant,0,0
5332,control,active,0,0
5333,treatment,new,1,0
5334,treatment,active,0,0
5335,control,new,1,0
5336,treatment,dormant,0,0
5337,treatment,active,1,0
5338,control,active,0,0
5339,treatment,active,0,0
5340,treatment,dormant,1,0
5341,treatment,new,1,0
5342,treatment,active,0,0
5343,control,new,0,0
5344,treatment,dormant,0,0
5345,treatment,dormant,1,0
5346,treatment,active,0,0
5347,treatment,active,0,0
5348,control,dormant,0,0
5349,treatment,active,1,0
5350,control,active,0,0
5351,treatment,active,0,0
5352,control,active,0,0
5353,control,new,0,0
5354,control,dormant,0,0
5355,control,active,1,0
5356,control,new,1,1
5357,treatment,dormant,0,0
5358,treatment,active,1,0
5359,treatment,new,0,0
5360,control,active,0,0
5361,treatment,dormant,1,1
5362,control,dormant,0,0
5363,control,dormant,0,0
5364,treatment,dormant,1,0
5365,treatment,new,0,0
5366,control,active,0,0
5367,control,dormant,1,0
5368,treatment,active,0,0
5369,treatment,active,0,0
5370,treatment,active,0,0
5371,treatment,active,0,0
5372,control,dormant,0,0
5373,treatment,active,1,1
5374,treatment,active,0,0
5375,treatment,dormant,0,0
5376,control,active,0,0
5377,control,new,0,0
5378,control,active,1,1
5379,control,dormant,0,0
5380,treatment,dormant,1,0
5381,control,dormant,0,0
5382,treatment,dormant,0,0
5383,treatment,active,0,0
5384,treatment,dormant,0,0
5385,treatment,dormant,0,0
5386,control,new,0,0
5387,control,new,1,0
5388,control,dormant,0,0
5389,treatment,dormant,1,0
5390,treatment,dormant,0,0
5391,treatment,dormant,0,0
5392,treatment,active,0,0
5393,treatment,active,0,0
5394,control,active,1,0
5395,treatment,new,0,0
5396,control,dormant,0,0
5397,treatment,active,0,0
5398,treatment,active,0,0
5399,control,active,1,0
5400,control,active,0,0
5401,treatment,new,0,0
5402,treatment,active,0,0
5403,treatment,new,1,0
5404,treatment,new,0,0
5405,control,dormant,0,0
5406,treatment,new,0,0
5407,control,active,1,0
5408,treatment,active,0,0
5409,control,active,0,0
5410,control,new,0,0
5411,treatment,dormant,0,0
5412,control,dormant,0,0
5413,treatment,active,0,0
5414,control,active,0,0
5415,treatment,dormant,0,0
5416,control,dormant,0,0
5417,treatment,active,1,0
5418,treatment,new,1,1
5419,control,active,1,1
5420,control,active,0,0
5421,control,new,0,0
5422,control,active,1,0
5423,treatment,active,0,0
5424,control,active,0,0
5425,treatment,dormant,1,1
5426,control,dormant,0,0
5427,treatment,active,0,0
5428,treatment,dormant,0,0
5429,treatment,new,0,0
5430,treatment,dormant,0,0
5431,control,new,1,0
5432,control,new,0,0
5433,treatment,active,0,0
5434,control,active,1,0
5435,control,dormant,0,0
5436,treatment,active,0,0
5437,control,active,0,0
5438,control,active,1,1
5439,control,active,0,0
5440,treatment,active,0,0
5441,control,active,0,0
5442,treatment,dormant,0,0
5443,control,dormant,0,0
5444,control,dormant,0,0
5445,control,active,0,0
5446,treatment,dormant,0,0
5447,treatment,active,0,0
5448,control,active,0,0
5449,treatment,active,0,0
5450,control,dormant,1,0
5451,treatment,dormant,1,0
5452,treatment,dormant,1,1
5453,control,dormant,0,0
5454,control,dormant,0,0
5455,control,dormant,0,0
5456,control,active,0,0
5457,treatment,active,0,0
5458,treatment,active,0,0
5459,treatment,new,0,0
5460,control,active,0,0
5461,control,active,0,0
5462,treatment,active,0,0
5463,control,dormant,0,0
5464,treatment,dormant,0,0
5465,treatment,new,1,1
5466,treatment,active,0,0
5467,treatment,active,0,0
5468,treatment,active,1,0
5469,control,dormant,0,0
5470,control,active,0,0
5471,control,active,0,0
5472,treatment,dormant,0,0
5473,treatment,dormant,0,0
5474,treatment,new,0,0
5475,treatment,dormant,0,0
5476,control,active,1,1
5477,control,active,0,0
5478,treatment,new,0,0
5479,treatment,active,0,0
5480,treatment,active,0,0
5481,control,active,1,1
5482,control,active,0,0
5483,control,dormant,1,1
5484,treatment,active,0,0
5485,treatment,new,1,0
5486,control,dormant,0,0
5487,treatment,new,0,0
5488,control,dormant,0,0
5489,treatment,active,1,0
5490,control,active,0,0
5491,treatment,active,1,0
5492,control,new,0,0
5493,control,active,0,0
5494,control,new,0,0
5495,control,active,0,0
5496,control,new,1,0
5497,control,active,0,0
5498,treatment,active,0,0
5499,treatment,active,0,0
5500,treatment,new,0,0
5501,control,new,0,0
5502,control,new,0,0
5503,treatment,dormant,0,0
5504,control,active,0,0
5505,control,dormant,0,0
5506,control,active,0,0
5507,control,active,0,0
5508,control,active,0,0
5509,treatment,dormant,0,0
5510,treatment,active,0,0
5511,treatment,new,0,0
5512,treatment,active,0,0
5513,treatment,active,1,0
5514,control,active,0,0
5515,control,active,0,0
5516,control,active,0,0
5517,control,active,0,0
5518,treatment,active,1,1
5519,treatment,dormant,1,0
5520,treatment,dormant,0,0
5521,control,active,0,0
5522,treatment,active,1,0
5523,control,dormant,0,0
5524,treatment,active,1,0
5525,treatment,active,1,0
5526,control,dormant,0,0
5527,control,active,1,0
5528,treatment,new,1,0
5529,treatment,dormant,1,0
5530,control,new,0,0
5531,treatment,dormant,0,0
5532,treatment,dormant,0,0
5533,control,dormant,0,0
5534,treatment,new,0,0
5535,control,active,0,0
5536,treatment,active,0,0
5537,control,active,0,0
5538,treatment,new,0,0
5539,control,active,0,0
5540,treatment,active,0,0
5541,control,new,0,0
5542,treatment,active,0,0
5543,treatment,dormant,1,1
5544,treatment,dormant,0,0
5545,treatment,dormant,0,0
5546,treatment,active,1,0
5547,treatment,dormant,1,0
5548,treatment,dormant,0,0
5549,treatment,active,1,0
5550,treatment,new,1,1
5551,control,active,0,0
5552,control,active,0,0
5553,treatment,active,0,0
5554,control,active,0,0
5555,treatment,dormant,0,0
5556,treatment,active,1,0
5557,control,new,0,0
5558,treatment,dormant,0,0
5559,treatment,active,0,0
5560,control,dormant,0,0
5561,control,new,0,0
5562,treatment,dormant,0,0
5563,control,new,0,0
5564,control,active,0,0
5565,treatment,new,0,0
5566,control,dormant,0,0
5567,control,dormant,0,0
5568,treatment,active,0,0
5569,control,dormant,0,0
5570,control,active,0,0
5571,treatment,active,0,0
5572,treatment,dormant,0,0
5573,treatment,active,0,0
5574,control,active,0,0
5575,treatment,dormant,1,0
5576,treatment,dormant,0,0
5577,control,dormant,0,0
5578,treatment,dormant,0,0
5579,treatment,new,0,0
5580,treatment,dormant,0,0
5581,treatment,active,1,0
5582,control,dormant,0,0
5583,treatment,active,0,0
5584,treatment,active,0,0
5585,control,active,0,0
5586,treatment,active,1,0
5587,control,new,0,0
5588,control,dormant,0,0
5589,control,dormant,1,1
5590,treatment,new,0,0
5591,control,dormant,0,0
5592,control,active,1,0
5593,control,active,0,0
5594,treatment,active,0,0
5595,treatment,dormant,0,0
5596,treatment,dormant,0,0
5597,treatment,active,0,0
5598,treatment,active,0,0
5599,treatment,new,1,0
5600,treatment,active,1,0
5601,control,new,1,0
5602,control,active,0,0
5603,control,active,1,1
5604,control,dormant,0,0
5605,treatment,active,0,0
5606,control,active,0,0
5607,control,active,0,0
5608,control,dormant,0,0
5609,control,dormant,1,0
5610,treatment,dormant,0,0
5611,treatment,active,0,0
5612,treatment,dormant,0,0
5613,control,new,1,0
5614,treatment,active,0,0
5615,control,active,0,0
5616,treatment,active,0,0
5617,treatment,dormant,0,0
5618,treatment,dormant,1,0
5619,treatment,new,0,0
5620,treatment,new,0,0
5621,control,active,0,0
5622,treatment,active,1,0
5623,control,active,0,0
5624,control,dormant,0,0
5625,control,dormant,0,0
5626,control,active,0,0
5627,control,dormant,1,0
5628,treatment,active,1,0
5629,treatment,active,1,1
5630,treatment,active,1,0
5631,treatment,active,1,1
5632,control,dormant,0,0
5633,treatment,active,1,0
5634,treatment,active,0,0
5635,control,active,0,0
5636,control,dormant,0,0
5637,treatment,active,1,1
5638,treatment,dormant,0,0
5639,control,dormant,1,0
5640,treatment,active,0,0
5641,treatment,active,0,0
5642,treatment,dormant,0,0
5643,treatment,active,0,0
5644,control,dormant,0,0
5645,control,active,0,0
5646,control,new,1,0
5647,treatment,dormant,0,0
5648,treatment,dormant,0,0
5649,treatment,dormant,0,0
5650,treatment,active,0,0
5651,treatment,dormant,0,0
5652,control,dormant,0,0
5653,treatment,dormant,0,0
5654,treatment,active,0,0
5655,control,active,0,0
5656,treatment,dormant,1,0
5657,control,active,0,0
5658,control,active,0,0
5659,control,active,0,0
5660,control,active,0,0
5661,control,active,0,0
5662,treatment,new,0,0
5663,control,dormant,0,0
5664,control,active,0,0
5665,treatment,active,1,0
5666,treatment,new,1,1
5667,control,new,1,0
5668,treatment,active,0,0
5669,treatment,dormant,0,0
5670,control,new,0,0
5671,control,dormant,0,0
5672,treatment,active,0,0
5673,control,active,0,0
5674,control,new,0,0
5675,treatment,new,1,0
5676,control,dormant,0,0
5677,control,dormant,0,0
5678,control,active,0,0
5679,control,new,0,0
5680,control,active,0,0
5681,treatment,active,0,0
5682,treatment,dormant,0,0
5683,control,active,0,0
5684,treatment,dormant,0,0
5685,control,active,0,0
5686,control,active,0,0
5687,control,active,0,0
5688,control,new,0,0
5689,control,dormant,1,0
5690,treatment,active,0,0
5691,treatment,dormant,0,0
5692,control,new,1,0
5693,treatment,dormant,1,0
5694,control,new,1,0
5695,treatment,dormant,0,0
5696,control,dormant,0,0
5697,treatment,dormant,0,0
5698,control,active,0,0
5699,control,dormant,1,0
5700,treatment,active,0,0
5701,treatment,new,1,1
5702,control,active,0,0
5703,treatment,new,0,0
5704,control,dormant,1,0
5705,treatment,new,1,1
5706,treatment,active,1,1
5707,control,active,0,0
5708,treatment,active,0,0
5709,treatment,active,0,0
5710,control,new,1,0
5711,treatment,active,0,0
5712,control,active,0,0
5713,control,dormant,0,0
5714,control,dormant,0,0
5715,control,dormant,0,0
5716,control,new,0,0
5717,treatment,active,0,0
5718,control,new,0,0
5719,control,new,1,1
5720,treatment,active,0,0
5721,treatment,active,1,0
5722,treatment,active,0,0
5723,control,active,1,0
5724,control,dormant,0,0
5725,control,active,0,0
5726,treatment,active,1,0
5727,control,active,0,0
5728,treatment,active,0,0
5729,control,new,1,0
5730,treatment,active,0,0
5731,control,active,1,0
5732,control,dormant,0,0
5733,control,dormant,0,0
5734,treatment,active,0,0
5735,treatment,active,0,0
5736,control,active,0,0
5737,control,dormant,0,0
5738,control,active,0,0
5739,treatment,active,0,0
5740,control,new,0,0
5741,control,new,1,0
5742,control,dormant,0,0
5743,control,active,0,0
5744,treatment,active,1,0
5745,treatment,active,0,0
5746,control,active,1,1
5747,control,dormant,0,0
5748,treatment,dormant,0,0
5749,treatment,active,0,0
5750,control,new,0,0
5751,treatment,active,1,0
5752,treatment,active,0,0
5753,control,active,0,0
5754,treatment,active,0,0
5755,treatment,new,0,0
5756,control,active,0,0
5757,control,new,0,0
5758,treatment,dormant,1,1
5759,control,active,1,0
5760,treatment,dormant,0,0
5761,control,new,0,0
5762,treatment,active,0,0
5763,control,dormant,0,0
5764,treatment,active,1,0
5765,treatment,dormant,0,0
5766,treatment,active,0,0
5767,control,active,1,0
5768,control,active,1,0
5769,treatment,active,0,0
5770,treatment,active,0,0
5771,control,active,0,0
5772,control,active,0,0
5773,control,active,0,0
5774,control,active,0,0
5775,control,active,1,0
5776,control,new,1,0
5777,treatment,active,0,0
5778,control,dormant,0,0
5779,treatment,dormant,0,0
5780,control,active,1,0
5781,control,dormant,1,0
5782,treatment,active,0,0
5783,treatment,dormant,0,0
5784,control,dormant,0,0
5785,treatment,dormant,0,0
5786,treatment,new,0,0
5787,treatment,active,0,0
5788,treatment,new,1,1
5789,control,dormant,0,0
5790,treatment,active,1,1
5791,control,dormant,0,0
5792,control,active,0,0
5793,control,dormant,0,0
5794,control,new,0,0
5795,treatment,new,0,0
5796,treatment,active,1,1
5797,control,active,1,0
5798,control,active,0,0
5799,control,dormant,0,0
5800,control,new,0,0
5801,treatment,active,0,0
5802,control,dormant,1,0
5803,treatment,new,0,0
5804,control,dormant,0,0
5805,control,dormant,0,0
5806,control,new,0,0
5807,control,active,1,0
5808,treatment,active,0,0
5809,treatment,dormant,0,0
5810,treatment,active,1,0
5811,control,active,0,0
5812,control,dormant,0,0
5813,treatment,new,0,0
5814,treatment,dormant,0,0
5815,control,dormant,0,0
5816,control,active,0,0
5817,treatment,dormant,0,0
5818,control,dormant,0,0
5819,control,active,0,0
5820,treatment,active,0,0
5821,control,active,1,0
5822,treatment,new,0,0
5823,control,dormant,1,0
5824,treatment,new,0,0
5825,control,active,0,0
5826,treatment,active,0,0
5827,treatment,new,1,0
5828,treatment,dormant,0,0
5829,treatment,dormant,0,0
5830,control,active,1,0
5831,control,active,1,1
5832,treatment,new,0,0
5833,control,active,1,1
5834,control,active,0,0
5835,control,active,0,0
5836,control,dormant,0,0
5837,control,active,0,0
5838,treatment,dormant,0,0
5839,treatment,active,1,0
5840,treatment,active,0,0
5841,treatment,dormant,0,0
5842,control,active,1,0
5843,control,dormant,0,0
5844,treatment,active,1,0
5845,control,new,1,1
5846,control,dormant,1,0
5847,treatment,active,1,0
5848,control,dormant,0,0
5849,treatment,dormant,0,0
5850,treatment,new,0,0
5851,control,active,0,0
5852,control,active,0,0
5853,treatment,active,0,0
5854,treatment,dormant,1,0
5855,control,active,1,1
5856,treatment,active,0,0
5857,treatment,dormant,0,0
5858,treatment,new,0,0
5859,control,dormant,1,0
5860,treatment,active,0,0
5861,control,dormant,0,0
5862,treatment,active,0,0
5863,control,new,0,0
5864,treatment,active,1,0
